train_sigma,seed,method,epoch,train_loss,val_loss
train_sigma_0.01,seed514,supervised,34,0.04699579245517659,0.046020664274692535
train_sigma_0.01,seed514,supervised,35,0.04681085689819149,0.045944903045892715
train_sigma_0.01,seed514,supervised,36,0.04653198838247766,0.04560640826821327
train_sigma_0.01,seed514,supervised,37,0.04628678321317785,0.04549737274646759
train_sigma_0.01,seed514,supervised,38,0.04605031009443025,0.045156337320804596
train_sigma_0.01,seed514,supervised,39,0.045769312772229676,0.044941894710063934
train_sigma_0.01,seed514,supervised,40,0.045481261154294954,0.04466793313622475
train_sigma_0.01,seed514,supervised,41,0.045167731255236626,0.04433444142341614
train_sigma_0.01,seed514,supervised,42,0.0448531023471158,0.04399452358484268
train_sigma_0.01,seed514,supervised,43,0.0444653003943369,0.04365406185388565
train_sigma_0.01,seed514,supervised,44,0.04409453609935837,0.04326401650905609
train_sigma_0.01,seed514,supervised,45,0.043640518943250634,0.04301346465945244
train_sigma_0.01,seed514,supervised,46,0.04314612691990878,0.04251209646463394
train_sigma_0.01,seed514,supervised,47,0.042695208146340216,0.04203452169895172
train_sigma_0.01,seed514,supervised,48,0.04207922222114174,0.041470035910606384
train_sigma_0.01,seed514,supervised,49,0.04150428408076,0.040907055139541626
train_sigma_0.01,seed514,supervised,50,0.040888293983091996,0.040571942925453186
train_sigma_0.03,seed123,cnn_pinn_log,1,0.3901977519194285,0.059139788150787354
train_sigma_0.03,seed123,cnn_pinn_log,2,0.29640316565831504,0.028692366555333138
train_sigma_0.03,seed123,cnn_pinn_log,3,0.15703899363676707,0.05533235892653465
train_sigma_0.03,seed123,cnn_pinn_log,4,0.1334991067647934,0.03958110511302948
train_sigma_0.03,seed123,cnn_pinn_log,5,0.12365005513032278,0.05270685255527496
train_sigma_0.03,seed123,cnn_pinn_log,6,0.10281363576650619,0.048415202647447586
train_sigma_0.03,seed123,cnn_pinn_log,7,0.07925769637028376,0.04088598117232323
train_sigma_0.03,seed123,cnn_pinn_log,8,0.06284142111738523,0.041833750903606415
train_sigma_0.03,seed123,cnn_pinn_log,9,0.05963843440016111,0.04847847670316696
train_sigma_0.03,seed123,cnn_pinn_log,10,0.05848092858990033,0.055311478674411774
train_sigma_0.03,seed123,cnn_pinn_log,11,0.05684508706132571,0.05904131382703781
train_sigma_0.03,seed123,cnn_pinn_log,12,0.056130162874857586,0.06137361750006676
train_sigma_0.03,seed123,cnn_pinn_log,13,0.055702925225098926,0.06437864154577255
train_sigma_0.03,seed123,cnn_pinn_log,14,0.054978443682193755,0.06554131209850311
train_sigma_0.03,seed123,cnn_pinn_log,15,0.05455401241779327,0.06589265167713165
train_sigma_0.03,seed123,cnn_pinn_log,16,0.0540769524872303,0.066752590239048
train_sigma_0.03,seed123,cnn_pinn_log,17,0.05368607963124911,0.06637365370988846
train_sigma_0.03,seed123,cnn_pinn_log,18,0.0533546008169651,0.06751345098018646
train_sigma_0.03,seed123,cnn_pinn_log,19,0.05298279399673144,0.06739340722560883
train_sigma_0.03,seed123,cnn_pinn_log,20,0.05248017013072968,0.06844694912433624
train_sigma_0.03,seed123,cnn_pinn_log,21,0.05218721826871236,0.06923209875822067
train_sigma_0.03,seed123,cnn_pinn_log,22,0.05178054397304853,0.07013581693172455
train_sigma_0.03,seed123,cnn_pinn_log,23,0.05153532003362973,0.07186567038297653
train_sigma_0.03,seed123,cnn_pinn_log,24,0.05155405749877294,0.07229042798280716
train_sigma_0.03,seed123,cnn_pinn_log,25,0.0513361394405365,0.0736064538359642
train_sigma_0.03,seed123,cnn_pinn_log,26,0.05077152103185654,0.07453911751508713
train_sigma_0.03,seed123,cnn_pinn_log,27,0.05037088692188263,0.07624848932027817
train_sigma_0.03,seed123,cnn_pinn_log,28,0.050192446013291675,0.076805479824543
train_sigma_0.03,seed123,cnn_pinn_log,29,0.0499699167907238,0.0780121386051178
train_sigma_0.03,seed123,cnn_pinn_log,30,0.04974780107537905,0.08007269352674484
train_sigma_0.03,seed123,cnn_pinn_log,31,0.04956134011348089,0.07996813207864761
train_sigma_0.03,seed123,cnn_pinn_log,32,0.049409612516562146,0.08038800209760666
train_sigma_0.03,seed123,cnn_pinn_log,33,0.04912983328104019,0.08048821240663528
train_sigma_0.03,seed123,cnn_pinn_log,34,0.04893389816085498,0.08096163719892502
train_sigma_0.03,seed123,cnn_pinn_log,35,0.04878499458233516,0.08118247240781784
train_sigma_0.03,seed123,cnn_pinn_log,36,0.04871147150794665,0.08210907131433487
train_sigma_0.03,seed123,cnn_pinn_log,37,0.04848884517947833,0.08294394612312317
train_sigma_0.03,seed123,cnn_pinn_log,38,0.04825789257884026,0.082802914083004
train_sigma_0.03,seed123,cnn_pinn_log,39,0.04798202365636826,0.08329946547746658
train_sigma_0.03,seed123,cnn_pinn_log,40,0.047777591397364934,0.08543343096971512
train_sigma_0.03,seed123,cnn_pinn_log,41,0.04752375483512879,0.08652583509683609
train_sigma_0.03,seed123,cnn_pinn_log,42,0.04716632192333539,0.0859888345003128
train_sigma_0.03,seed123,cnn_pinn_log,43,0.04684628595908483,0.08775757998228073
train_sigma_0.03,seed123,cnn_pinn_log,44,0.04694996252655983,0.08751314133405685
train_sigma_0.03,seed123,cnn_pinn_log,45,0.04660368859767914,0.08794324100017548
train_sigma_0.03,seed123,cnn_pinn_log,46,0.046142491449912386,0.08794568479061127
train_sigma_0.03,seed123,cnn_pinn_log,47,0.04587704266111056,0.08828757703304291
train_sigma_0.03,seed123,cnn_pinn_log,48,0.0454779751598835,0.0891062542796135
train_sigma_0.03,seed123,cnn_pinn_log,49,0.04515460729598999,0.0909433364868164
train_sigma_0.03,seed123,cnn_pinn_log,50,0.044804840038220085,0.09152941405773163
train_sigma_0.03,seed123,cnn_supervised,1,0.0713927298784256,0.06101590767502785
train_sigma_0.03,seed123,cnn_supervised,2,0.05879024490714073,0.04053617641329765
train_sigma_0.03,seed123,cnn_supervised,3,0.034862602750460304,0.03511704504489899
train_sigma_0.03,seed123,cnn_supervised,4,0.03396518131097158,0.029192248359322548
train_sigma_0.03,seed123,cnn_supervised,5,0.030202010025580723,0.02796347625553608
train_sigma_0.03,seed123,cnn_supervised,6,0.029074371233582495,0.027697734534740448
train_sigma_0.03,seed123,cnn_supervised,7,0.027743115400274593,0.025731723755598068
train_sigma_0.03,seed123,cnn_supervised,8,0.025851245100299517,0.023766594007611275
train_sigma_0.03,seed123,cnn_supervised,9,0.023364208514491717,0.019705507904291153
train_sigma_0.03,seed123,cnn_supervised,10,0.017887347439924876,0.014247171580791473
train_sigma_0.03,seed123,cnn_supervised,11,0.014499060685435931,0.014249910600483418
train_sigma_0.03,seed123,cnn_supervised,12,0.0136048241207997,0.013166474178433418
train_sigma_0.03,seed123,cnn_supervised,13,0.01309110497434934,0.013089349493384361
train_sigma_0.03,seed123,cnn_supervised,14,0.012956724626322587,0.012960148975253105
train_sigma_0.03,seed123,cnn_supervised,15,0.012744799132148425,0.012811919674277306
train_sigma_0.03,seed123,cnn_supervised,16,0.012561242158214251,0.012707177549600601
train_sigma_0.03,seed123,cnn_supervised,17,0.01241614061097304,0.012579493224620819
train_sigma_0.03,seed123,cnn_supervised,18,0.012334340810775756,0.012483087368309498
train_sigma_0.03,seed123,cnn_supervised,19,0.012177957283953825,0.012326393276453018
train_sigma_0.03,seed123,cnn_supervised,20,0.012081981636583805,0.012280873954296112
train_sigma_0.03,seed123,cnn_supervised,21,0.011968253925442696,0.012153087183833122
train_sigma_0.03,seed123,cnn_supervised,22,0.011868393296996753,0.012073875404894352
train_sigma_0.03,seed123,cnn_supervised,23,0.011896521473924318,0.012057495303452015
train_sigma_0.03,seed123,cnn_supervised,24,0.011835949930051963,0.011999561451375484
train_sigma_0.03,seed123,cnn_supervised,25,0.011749479609231154,0.011968526057898998
train_sigma_0.03,seed123,cnn_supervised,26,0.011707829808195432,0.012023692950606346
train_sigma_0.03,seed123,cnn_supervised,27,0.011730563826858997,0.0120069095864892
train_sigma_0.03,seed123,cnn_supervised,28,0.011620565938452879,0.011907357722520828
train_sigma_0.03,seed123,cnn_supervised,29,0.011602965369820594,0.011876899749040604
train_sigma_0.03,seed123,cnn_supervised,30,0.011584097705781459,0.011788289062678814
train_sigma_0.03,seed123,cnn_supervised,31,0.01153188527872165,0.011782693676650524
train_sigma_0.03,seed123,cnn_supervised,32,0.011468036038180193,0.011698892340064049
train_sigma_0.03,seed123,cnn_supervised,33,0.011410627017418544,0.01165546104311943
train_sigma_0.03,seed123,cnn_supervised,34,0.011414676594237486,0.011663836427032948
train_sigma_0.03,seed123,cnn_supervised,35,0.011317982710897923,0.011612631380558014
train_sigma_0.03,seed123,cnn_supervised,36,0.011301423733433088,0.011619791388511658
train_sigma_0.03,seed123,cnn_supervised,37,0.01123899028946956,0.011682121083140373
train_sigma_0.03,seed123,cnn_supervised,38,0.011254060082137585,0.011522405780851841
train_sigma_0.03,seed123,cnn_supervised,39,0.011167007808883985,0.011513273231685162
train_sigma_0.03,seed123,cnn_supervised,40,0.011175782295564811,0.01148655079305172
train_sigma_0.03,seed123,cnn_supervised,41,0.011117018883426984,0.011468269862234592
train_sigma_0.03,seed123,cnn_supervised,42,0.011160336869458358,0.011405620723962784
train_sigma_0.03,seed123,cnn_supervised,43,0.01105889119207859,0.011396764777600765
train_sigma_0.03,seed123,cnn_supervised,44,0.011044504555563132,0.011377024464309216
train_sigma_0.03,seed123,cnn_supervised,45,0.011062098729113738,0.011365080252289772
train_sigma_0.03,seed123,cnn_supervised,46,0.011084366341431935,0.011367830447852612
train_sigma_0.03,seed123,cnn_supervised,47,0.011110110518833002,0.01138684619218111
train_sigma_0.03,seed123,cnn_supervised,48,0.011041736416518688,0.011345114558935165
train_sigma_0.03,seed123,cnn_supervised,49,0.011067162143687408,0.011327319778501987
train_sigma_0.03,seed123,cnn_supervised,50,0.011050581249097984,0.011350281536579132
train_sigma_0.03,seed123,pinn_log,1,0.6233676884524548,0.5170190334320068
train_sigma_0.03,seed123,pinn_log,2,0.5112322883855335,0.5833988189697266
train_sigma_0.03,seed123,pinn_log,3,0.4519419786489053,0.44699937105178833
train_sigma_0.03,seed123,pinn_log,4,0.411200693896209,0.3958061635494232
train_sigma_0.03,seed123,pinn_log,5,0.35673801770729524,0.3156822919845581
train_sigma_0.03,seed123,pinn_log,6,0.2720316125785832,0.22282913327217102
train_sigma_0.03,seed123,pinn_log,7,0.21037385441495932,0.20870231091976166
train_sigma_0.03,seed123,pinn_log,8,0.2090491776743739,0.20416146516799927
train_sigma_0.03,seed123,pinn_log,9,0.20497122853690142,0.2031608521938324
train_sigma_0.03,seed123,pinn_log,10,0.2039791539436122,0.2028769552707672
train_sigma_0.03,seed123,pinn_log,11,0.20291230542895802,0.20299039781093597
train_sigma_0.03,seed123,pinn_log,12,0.20204255163067042,0.20404845476150513
train_sigma_0.03,seed123,pinn_log,13,0.20124825708016625,0.20339593291282654
train_sigma_0.03,seed123,pinn_log,14,0.20048665905229696,0.2049284130334854
train_sigma_0.03,seed123,pinn_log,15,0.19972167452240258,0.20574039220809937
train_sigma_0.03,seed123,pinn_log,16,0.19896185490666157,0.20540514588356018
train_sigma_0.03,seed123,pinn_log,17,0.19817579507586794,0.20282864570617676
train_sigma_0.03,seed123,pinn_log,18,0.19738673848570362,0.20541515946388245
train_sigma_0.03,seed123,pinn_log,19,0.19656903056272104,0.20341868698596954
train_sigma_0.03,seed123,pinn_log,20,0.19574340812464644,0.20429080724716187
train_sigma_0.03,seed123,pinn_log,21,0.1949193769275811,0.20061466097831726
train_sigma_0.03,seed123,pinn_log,22,0.19408468899337414,0.20253854990005493
train_sigma_0.03,seed123,pinn_log,23,0.19323972710694093,0.20109285414218903
train_sigma_0.03,seed123,pinn_log,24,0.19240730448079618,0.2017098069190979
train_sigma_0.03,seed123,pinn_log,25,0.191559050496289,0.20095239579677582
train_sigma_0.03,seed123,pinn_log,26,0.19073142477341276,0.19950422644615173
train_sigma_0.03,seed123,pinn_log,27,0.18991424562167541,0.2018854320049286
train_sigma_0.03,seed123,pinn_log,28,0.18911718539265865,0.20040017366409302
train_sigma_0.03,seed123,pinn_log,29,0.1883390650978066,0.20024473965168
train_sigma_0.03,seed123,pinn_log,30,0.18759202651025428,0.20162010192871094
train_sigma_0.03,seed123,pinn_log,31,0.1868762254328671,0.20118087530136108
train_sigma_0.03,seed123,pinn_log,32,0.18618986019624545,0.20283108949661255
train_sigma_0.03,seed123,pinn_log,33,0.18553925388562284,0.20392286777496338
train_sigma_0.03,seed123,pinn_log,34,0.1849220208139505,0.20350846648216248
train_sigma_0.03,seed123,pinn_log,35,0.18433440229852394,0.20427006483078003
train_sigma_0.03,seed123,pinn_log,36,0.18378091283511366,0.20452770590782166
train_sigma_0.03,seed123,pinn_log,37,0.18325164119574044,0.20625798404216766
train_sigma_0.03,seed123,pinn_log,38,0.18274966744298862,0.2060031294822693
train_sigma_0.03,seed123,pinn_log,39,0.18228544442092245,0.20487527549266815
train_sigma_0.03,seed123,pinn_log,40,0.18181304858127756,0.2105196714401245
train_sigma_0.03,seed123,pinn_log,41,0.1813609507404738,0.21172946691513062
train_sigma_0.03,seed123,pinn_log,42,0.18092852772459078,0.20778796076774597
train_sigma_0.03,seed123,pinn_log,43,0.18048780751796706,0.21025067567825317
train_sigma_0.03,seed123,pinn_log,44,0.18006089545452303,0.211676687002182
train_sigma_0.03,seed123,pinn_log,45,0.1796400194059434,0.2121105045080185
train_sigma_0.03,seed123,pinn_log,46,0.17922365277226965,0.21523460745811462
train_sigma_0.03,seed123,pinn_log,47,0.1787953468038213,0.21338912844657898
train_sigma_0.03,seed123,pinn_log,48,0.17835627715279473,0.2160576581954956
train_sigma_0.03,seed123,pinn_log,49,0.17792770852704382,0.2131207138299942
train_sigma_0.03,seed123,pinn_log,50,0.17748600120500777,0.216006800532341
train_sigma_0.03,seed123,pinn_log_predict_s0,1,0.5798350108435919,0.5692711472511292
train_sigma_0.03,seed123,pinn_log_predict_s0,2,0.4813620092611121,0.5090994238853455
train_sigma_0.03,seed123,pinn_log_predict_s0,3,0.43439930527140425,0.45134931802749634
train_sigma_0.03,seed123,pinn_log_predict_s0,4,0.3912633790026021,0.4146673083305359
train_sigma_0.03,seed123,pinn_log_predict_s0,5,0.32714625476789366,0.3409145176410675
train_sigma_0.03,seed123,pinn_log_predict_s0,6,0.2321692356694605,0.23027551174163818
train_sigma_0.03,seed123,pinn_log_predict_s0,7,0.20587327144292059,0.2363792061805725
train_sigma_0.03,seed123,pinn_log_predict_s0,8,0.2016036839247933,0.2617495357990265
train_sigma_0.03,seed123,pinn_log_predict_s0,9,0.20028058080743363,0.24474948644638062
train_sigma_0.03,seed123,pinn_log_predict_s0,10,0.19938162855487013,0.25922638177871704
train_sigma_0.03,seed123,pinn_log_predict_s0,11,0.1986500310042552,0.2627447843551636
train_sigma_0.03,seed123,pinn_log_predict_s0,12,0.19793084686140272,0.26681259274482727
train_sigma_0.03,seed123,pinn_log_predict_s0,13,0.19720979565062088,0.2744019329547882
train_sigma_0.03,seed123,pinn_log_predict_s0,14,0.19646305811593978,0.28196802735328674
train_sigma_0.03,seed123,pinn_log_predict_s0,15,0.1957087441295328,0.2913840413093567
train_sigma_0.03,seed123,pinn_log_predict_s0,16,0.19494317587137466,0.2986548840999603
train_sigma_0.03,seed123,pinn_log_predict_s0,17,0.19417532015518976,0.3075547218322754
train_sigma_0.03,seed123,pinn_log_predict_s0,18,0.19338245073926147,0.3146158456802368
train_sigma_0.03,seed123,pinn_log_predict_s0,19,0.1925969305378746,0.32189521193504333
train_sigma_0.03,seed123,pinn_log_predict_s0,20,0.19180892533110872,0.32724276185035706
train_sigma_0.03,seed123,pinn_log_predict_s0,21,0.19102870238275596,0.33369845151901245
train_sigma_0.03,seed123,pinn_log_predict_s0,22,0.19023761990820034,0.34124669432640076
train_sigma_0.03,seed123,pinn_log_predict_s0,23,0.18944304246363608,0.3476037085056305
train_sigma_0.03,seed123,pinn_log_predict_s0,24,0.18865661823024124,0.3550357520580292
train_sigma_0.03,seed123,pinn_log_predict_s0,25,0.1878624735923454,0.3567391633987427
train_sigma_0.03,seed123,pinn_log_predict_s0,26,0.18704720137017278,0.35934552550315857
train_sigma_0.03,seed123,pinn_log_predict_s0,27,0.18623064958310376,0.3633037805557251
train_sigma_0.03,seed123,pinn_log_predict_s0,28,0.18539486299797625,0.3651038110256195
train_sigma_0.03,seed123,pinn_log_predict_s0,29,0.1845492176310389,0.3665793240070343
train_sigma_0.03,seed123,pinn_log_predict_s0,30,0.1836754542489471,0.3705221116542816
train_sigma_0.03,seed123,pinn_log_predict_s0,31,0.18277515627776192,0.3742309510707855
train_sigma_0.03,seed123,pinn_log_predict_s0,32,0.18185150495942295,0.3737708032131195
train_sigma_0.03,seed123,pinn_log_predict_s0,33,0.18088576073186505,0.3763040602207184
train_sigma_0.03,seed123,pinn_log_predict_s0,34,0.17987289429069564,0.3810499906539917
train_sigma_0.03,seed123,pinn_log_predict_s0,35,0.17879104196526177,0.383280873298645
train_sigma_0.03,seed123,pinn_log_predict_s0,36,0.17764171155991548,0.38666531443595886
train_sigma_0.03,seed123,pinn_log_predict_s0,37,0.1763918112482534,0.3888493478298187
train_sigma_0.03,seed123,pinn_log_predict_s0,38,0.17502269122520675,0.3905395269393921
train_sigma_0.03,seed123,pinn_log_predict_s0,39,0.17348655882873712,0.39897266030311584
train_sigma_0.03,seed123,pinn_log_predict_s0,40,0.17178649088426223,0.398663729429245
train_sigma_0.03,seed123,pinn_log_predict_s0,41,0.16988216317137156,0.4061277508735657
train_sigma_0.03,seed123,pinn_log_predict_s0,42,0.16781911690619575,0.41537854075431824
train_sigma_0.03,seed123,pinn_log_predict_s0,43,0.16564318179120102,0.4269418716430664
train_sigma_0.03,seed123,pinn_log_predict_s0,44,0.163468542726395,0.43844297528266907
train_sigma_0.03,seed123,pinn_log_predict_s0,45,0.16142105716002625,0.4455833435058594
train_sigma_0.03,seed123,pinn_log_predict_s0,46,0.15955026169569528,0.4520937204360962
train_sigma_0.03,seed123,pinn_log_predict_s0,47,0.15784576264979727,0.46058717370033264
train_sigma_0.03,seed123,pinn_log_predict_s0,48,0.15626295343635838,0.4671386182308197
train_sigma_0.03,seed123,pinn_log_predict_s0,49,0.15476155647180623,0.4700828194618225
